TaxpayerId,FullName,INN,TotalIncome,TotalTransactions,TotalTax
28612,Королев Нифонт Изотович,100000028611,1416426.4,546.6639,127380.62
28613,Дмитриев Добромысл Кирилловна,100000028612,1207687.4,478.18234,114403.05
28614,Голубева Селиверст Глебович,100000028613,1287565.4,493.44226,71214.47
28615,Лапин Велимир Афанасьевич,100000028614,1533260.2,615.5476,90226.195
28616,Ильина Руслан Харлампьевич,100000028615,1243319.2,502.5081,68221.555
28617,Михайлова Никодим Демидович,100000028616,1545278.2,625.47906,109004.64
28618,Михеев Агата Арсеньевич,100000028617,1333150.5,527.72,101125.19
28619,Хохлов Кондратий Артемовна,100000028618,1161957.9,466.12332,70241.97
28620,Шарапова Самсон Кирилловна,100000028619,1696668.5,671.5654,115903.56
28621,Лыткин Потап Ефимович,100000028620,1275613.0,522.3813,77817.3
28622,Белозеров Орест Семеновна,100000028621,1367406.2,540.9046,73370.03
28623,Карпов Фотий Филатович,100000028622,991144.25,413.03613,81999.734
28624,Александрова Марина Артемьевич,100000028623,1118878.8,450.99115,58323.215
28625,Тетерина Адам Георгиевич,100000028624,1009537.0,437.72223,105556.31
28626,Кузьмин Станислав Антоновна,100000028625,911024.7,362.42978,41517.74
28627,Шашков Фёкла Юльевна,100000028626,1183675.1,470.3048,60086.97
28628,Ефимов Сергей Чеславович,100000028627,1182990.0,467.77744,59262.188
28629,Мамонтова Филарет Федосеевич,100000028628,794284.7,323.90735,44810.105
28630,Кондратьева Аполлон Устинович,100000028629,1211831.5,488.1396,68622.055
28631,Ефимова Тимур Юльевич,100000028630,1287833.2,520.4766,78059.766
28632,Костина Станимир Кузьминична,100000028631,1393669.0,525.77765,110891.055
28633,Фадеев Порфирий Кирилловна,100000028632,1518698.4,609.95496,139768.44
28634,Савельева Юлия Еремеевич,100000028633,1366460.5,541.043,73973.125
28635,Трофимова Демид Августович,100000028634,1725944.0,697.3657,145999.58
28636,Нестеров Жанна Михайловна,100000028635,1287565.4,493.44226,71256.66
28637,Семенов Виктория Юльевна,100000028636,1335172.1,515.0071,73337.35
28638,Крюкова Любосмысл Харитонович,100000028637,1780355.2,717.07043,136233.81
28639,Тарасова Лавр Трофимович,100000028638,1299152.8,512.09424,77162.78
28640,Шестаков Гаврила Юльевна,100000028639,1397832.9,568.6489,83077.74
28641,Кудрявцев Онуфрий Глебович,100000028640,992342.8,412.43213,82263.6
28642,Назаров Фаина Устинович,100000028641,1063952.5,423.17938,82654.625
28643,Нестеров Вадим Алексеевна,100000028642,1042899.06,410.64786,81561.22
28644,Абрамова Онуфрий Жоресович,100000028643,1088856.1,410.79514,59627.266
28645,Ермакова Викентий Изотович,100000028644,1123319.1,449.1601,59750.613
28646,Абрамов Борислав Васильевич,100000028645,1021885.0,421.88638,56259.684
28647,Гусев Куприян Артёмович,100000028646,914162.9,368.25067,49195.21
28648,Мельникова Игорь Натановна,100000028647,1530801.2,611.61975,95694.21
28649,Голубева Владлен Даниловна,100000028648,1237283.8,490.4923,65898.08
28650,Сидорова Сидор Ефимовна,100000028649,1293582.2,506.5578,65866.05
28651,Крюкова Святополк Григорьевна,100000028650,1814105.4,698.12885,126232.28
28652,Белов Твердислав Робертовна,100000028651,1244322.5,492.89398,117659.016
28653,Зимина Наина Феликсович,100000028652,1510137.9,598.1351,72784.86
28654,Коновалова Симон Федотович,100000028653,1316879.0,517.8194,112748.28
28655,Евдокимов Велимир Егоровна,100000028654,1161957.9,466.12332,70241.97
28656,Селезнев Поликарп Устинович,100000028655,1590120.0,635.8722,86211.89
28657,Кабанова Аполлинарий Станиславовна,100000028656,1414537.8,543.28125,93834.13
28658,Моисеева Варфоломей Эдгарович,100000028657,1450630.0,565.81696,108522.195
28659,Новиков Тамара Оскаровна,100000028658,1048908.4,439.6331,63438.67
28660,Филатов Ферапонт Данилович,100000028659,1044040.0,433.60608,62912.387
28661,Максимова Павел Фомич,100000028660,1031005.6,408.09668,63491.9
28662,Богданов Вацлав Эдуардовна,100000028661,843821.6,344.64395,74312.305
28663,Власова Марк Исидорович,100000028662,1016693.9,414.17654,46935.195
28664,Исакова Григорий Гаврилович,100000028663,1038432.7,434.91907,63754.98
28665,Носов Леон Артемьевич,100000028664,1081500.0,423.20496,52657.055
28666,Чернова Всеволод Евсеевич,100000028665,1481681.1,588.1045,136902.2
28667,Мамонтов Мстислав Игнатьевич,100000028666,1154528.5,450.19202,89062.06
28668,Тимофеев Зинаида Игоревна,100000028667,1393669.0,525.77765,110891.055
28669,Рожкова Нина Валериевна,100000028668,1800056.4,700.5613,144308.34
28670,Молчанов Майя Чеславович,100000028669,1243319.2,502.5081,68221.555
28671,Куликова Радислав Тимуровна,100000028670,1626791.8,641.7684,87581.29
28672,Кондратьева Евсей Жоресович,100000028671,964751.1,397.01996,83610.46
28673,Данилов Натан Альбертовна,100000028672,1116204.0,448.09534,61347.742
28674,Архипов Вышеслав Абрамович,100000028673,1741077.1,708.11566,161628.0
28675,Лихачева Дмитрий Владиленович,100000028674,1265227.6,494.3257,98160.95
28676,Орехова Ростислав Никифоровна,100000028675,1571279.0,630.1709,106609.12
28677,Крылов Борис Гордеевич,100000028676,1132685.6,462.8718,98558.2
28678,Суханова Болеслав Юлианович,100000028677,1088879.0,433.17456,90397.99
28679,Комаров Аристарх Викторович,100000028678,1214673.9,489.23834,107131.61
28680,Сергеев Ольга Елисеевич,100000028679,953723.44,383.4264,59059.38
28681,Цветкова Спартак Антипович,100000028680,1217510.5,491.06644,107262.97
28682,Голубев Маргарита Рудольфовна,100000028681,1119094.6,445.42313,59346.676
28683,Турова Творимир Дмитриевич,100000028682,1018833.4,413.11813,77876.92
28684,Доронин Жанна Жанович,100000028683,1244853.0,497.3683,99667.93
28685,Лапина Мариан Иосипович,100000028684,1125739.2,439.60965,100792.484
28686,Рожков Елизавета Чеславович,100000028685,1126164.4,449.63184,52729.887
28687,Горшков Корнил Леоновна,100000028686,1681554.1,648.616,97608.16
28688,Веселова Ермолай Вилорович,100000028687,1246368.5,492.89398,117574.266
28689,Баранова Дмитрий Давыдович,100000028688,1546422.4,612.7105,90482.664
28690,Вишнякова Эрнст Арсеньевич,100000028689,1392894.8,525.77765,110891.055
28691,Мельников Владимир Ильинична,100000028690,1237102.9,489.81332,65952.984
28692,Кудряшова Артемий Аркадьевна,100000028691,1450614.6,601.77637,117241.05
28693,Кошелева Алевтина Демидович,100000028692,1238470.1,493.86676,68883.34
28694,Никонов Никита Васильевна,100000028693,1479160.2,607.02936,138673.34
28695,Юдина Марфа Евсеевич,100000028694,1055229.5,407.60294,81349.17
28696,Дорофеева Софрон Денисович,100000028695,1062942.8,427.5927,64400.875
28697,Терентьев Фрол Якубович,100000028696,1194313.9,472.00916,59708.3
28698,Тимофеева Автоном Андреевна,100000028697,939781.3,387.2569,55294.18
28699,Некрасов Никита Валериевна,100000028698,1218992.0,474.04965,77004.805
28700,Павлова Прасковья Эдуардович,100000028699,1149666.2,459.36682,100194.805
28701,Тихонов Всеслав Вадимовна,100000028700,981156.5,416.79263,88910.47
28702,Сафонова Радован Жанович,100000028701,1521215.1,608.7723,119652.59
28703,Соловьева Ким Руслановна,100000028702,1333150.5,529.1149,100905.234
28704,Агафонов Парфен Викторович,100000028703,1363695.8,541.8402,131122.67
28705,Блохин Вацлав Ждановна,100000028704,1550483.4,625.0688,127115.57
28706,Щербаков Рубен Антипович,100000028705,1426379.2,567.8675,123826.53
28707,Егорова Гаврила Дорофеевич,100000028706,1607719.2,643.0336,128486.02
28708,Красильникова Ладимир Тимурович,100000028707,1126164.4,449.63184,52729.887
28709,Молчанова Юлиан Андреевна,100000028708,1126164.4,449.63184,52784.793
